"customer_id","first_name","last_name","email","active","create_date","rental_count","first_rental_date","last_rental_date","total_revenue","payment_count","avg_payment_amount","ltv_segment"
544,"CODY","NOLEN","CODY.NOLEN@sakilacustomer.org",1,"2022-02-14","22","2022-05-27 14:29:02+03","2022-08-23 08:48:47+03","98.78","22","4.4900000000000000","C — Low value"
443,"FRANCISCO","SKIDMORE","FRANCISCO.SKIDMORE@sakilacustomer.org",1,"2022-02-14","22","2022-05-31 11:32:15+03","2022-08-23 05:23:32+03","98.78","22","4.4900000000000000","C — Low value"
217,"AGNES","BISHOP","AGNES.BISHOP@sakilacustomer.org",1,"2022-02-14","23","2022-05-30 00:14:55+03","2022-08-22 21:02:48+03","98.77","23","4.2943478260869565","C — Low value"
180,"STACY","CUNNINGHAM","STACY.CUNNINGHAM@sakilacustomer.org",1,"2022-02-14","23","2022-02-14 18:16:03+03","2022-08-22 11:37:54+03","98.77","23","4.2943478260869565","C — Low value"
175,"ANNETTE","OLSON","ANNETTE.OLSON@sakilacustomer.org",1,"2022-02-14","24","2022-02-14 18:16:03+03","2022-08-22 06:22:31+03","98.76","24","4.1150000000000000","C — Low value"
60,"MILDRED","BAILEY","MILDRED.BAILEY@sakilacustomer.org",1,"2022-02-14","25","2022-02-14 18:16:03+03","2022-08-23 10:28:03+03","98.75","25","3.9500000000000000","C — Low value"
264,"GWENDOLYN","MAY","GWENDOLYN.MAY@sakilacustomer.org",1,"2022-02-14","25","2022-02-14 18:16:03+03","2022-08-23 08:19:12+03","98.75","25","3.9500000000000000","C — Low value"
516,"ELMER","NOE","ELMER.NOE@sakilacustomer.org",1,"2022-02-14","26","2022-02-14 18:16:03+03","2022-08-23 12:22:21+03","98.74","26","3.7976923076923077","C — Low value"
133,"PAULINE","HENRY","PAULINE.HENRY@sakilacustomer.org",1,"2022-02-14","27","2022-05-26 19:09:53+03","2022-08-23 23:07:59+03","98.73","27","3.6566666666666667","C — Low value"
310,"DANIEL","CABRAL","DANIEL.CABRAL@sakilacustomer.org",1,"2022-02-14","20","2022-05-25 19:46:33+03","2022-08-22 08:53:21+03","97.80","20","4.8900000000000000","C — Low value"
505,"RAFAEL","ABNEY","RAFAEL.ABNEY@sakilacustomer.org",1,"2022-02-14","21","2022-02-14 18:16:03+03","2022-08-23 02:30:26+03","97.79","21","4.6566666666666667","C — Low value"
73,"BEVERLY","BROOKS","BEVERLY.BROOKS@sakilacustomer.org",1,"2022-02-14","24","2022-02-14 18:16:03+03","2022-08-23 22:47:12+03","97.76","24","4.0733333333333333","C — Low value"
422,"MELVIN","ELLINGTON","MELVIN.ELLINGTON@sakilacustomer.org",1,"2022-02-14","26","2022-02-14 18:16:03+03","2022-08-22 22:07:03+03","97.74","26","3.7592307692307692","C — Low value"
111,"CARMEN","OWENS","CARMEN.OWENS@sakilacustomer.org",1,"2022-02-14","26","2022-02-14 18:16:03+03","2022-08-22 17:26:36+03","97.74","26","3.7592307692307692","C — Low value"
182,"RENEE","LANE","RENEE.LANE@sakilacustomer.org",1,"2022-02-14","26","2022-05-26 03:51:48+03","2022-08-22 11:49:32+03","97.74","26","3.7592307692307692","C — Low value"
498,"GENE","SANBORN","GENE.SANBORN@sakilacustomer.org",1,"2022-02-14","27","2022-05-25 08:39:35+03","2022-08-19 05:46:43+03","97.73","27","3.6196296296296296","C — Low value"
461,"DEREK","BLAKELY","DEREK.BLAKELY@sakilacustomer.org",1,"2022-02-14","28","2022-05-29 02:13:15+03","2022-08-23 09:03:19+03","97.72","28","3.4900000000000000","C — Low value"
578,"WILLARD","LUMPKIN","WILLARD.LUMPKIN@sakilacustomer.org",1,"2022-02-14","22","2022-05-28 22:53:31+03","2022-08-23 10:34:10+03","96.78","22","4.3990909090909091","C — Low value"
101,"PEGGY","MYERS","PEGGY.MYERS@sakilacustomer.org",1,"2022-02-14","24","2022-02-14 18:16:03+03","2022-08-22 14:01:06+03","96.76","24","4.0316666666666667","C — Low value"
326,"JOSE","ANDREW","JOSE.ANDREW@sakilacustomer.org",1,"2022-02-14","25","2022-05-30 07:38:24+03","2022-08-19 03:38:18+03","96.75","25","3.8700000000000000","C — Low value"
69,"JUDY","GRAY","JUDY.GRAY@sakilacustomer.org",1,"2022-02-14","25","2022-02-14 18:16:03+03","2022-08-23 06:25:50+03","96.75","25","3.8700000000000000","C — Low value"
551,"CLAYTON","BARBEE","CLAYTON.BARBEE@sakilacustomer.org",1,"2022-02-14","26","2022-05-26 03:15:05+03","2022-08-23 00:57:25+03","96.74","26","3.7207692307692308","C — Low value"
561,"IAN","STILL","IAN.STILL@sakilacustomer.org",1,"2022-02-14","27","2022-02-14 18:16:03+03","2022-08-23 20:54:07+03","96.73","27","3.5825925925925926","C — Low value"
596,"ENRIQUE","FORSYTHE","ENRIQUE.FORSYTHE@sakilacustomer.org",1,"2022-02-14","28","2022-02-14 18:16:03+03","2022-08-23 19:16:28+03","96.72","28","3.4542857142857143","C — Low value"
488,"SHANE","MILLARD","SHANE.MILLARD@sakilacustomer.org",1,"2022-02-14","22","2022-06-16 11:51:39+03","2022-08-23 04:37:19+03","95.78","22","4.3536363636363636","C — Low value"
169,"ERICA","MATTHEWS","ERICA.MATTHEWS@sakilacustomer.org",0,"2022-02-14","22","2022-05-28 06:28:38+03","2022-08-23 11:33:22+03","95.78","22","4.3536363636363636","C — Low value"
476,"DERRICK","BOURQUE","DERRICK.BOURQUE@sakilacustomer.org",1,"2022-02-14","22","2022-02-14 18:16:03+03","2022-08-23 01:38:01+03","95.78","22","4.3536363636363636","C — Low value"
216,"NATALIE","MEYER","NATALIE.MEYER@sakilacustomer.org",1,"2022-02-14","23","2022-02-14 18:16:03+03","2022-08-23 20:40:41+03","95.77","23","4.1639130434782609","C — Low value"
364,"BENJAMIN","VARNEY","BENJAMIN.VARNEY@sakilacustomer.org",1,"2022-02-14","23","2022-05-27 22:10:36+03","2022-08-22 19:48:10+03","95.77","23","4.1639130434782609","C — Low value"
291,"TONI","HOLT","TONI.HOLT@sakilacustomer.org",1,"2022-02-14","23","2022-05-25 09:23:25+03","2022-08-23 10:54:26+03","95.77","23","4.1639130434782609","C — Low value"
37,"PAMELA","BAKER","PAMELA.BAKER@sakilacustomer.org",1,"2022-02-14","23","2022-05-25 05:21:20+03","2022-08-24 00:08:04+03","95.77","23","4.1639130434782609","C — Low value"
431,"JOEL","FRANCISCO","JOEL.FRANCISCO@sakilacustomer.org",1,"2022-02-14","23","2022-02-14 18:16:03+03","2022-08-23 21:35:42+03","95.77","23","4.1639130434782609","C — Low value"
24,"KIMBERLY","LEE","KIMBERLY.LEE@sakilacustomer.org",1,"2022-02-14","25","2022-05-31 03:02:28+03","2022-08-22 23:28:59+03","95.75","25","3.8300000000000000","C — Low value"
507,"EDGAR","RHOADS","EDGAR.RHOADS@sakilacustomer.org",1,"2022-02-14","25","2022-05-25 08:51:29+03","2022-08-23 01:04:21+03","95.75","25","3.8300000000000000","C — Low value"
232,"CONSTANCE","REID","CONSTANCE.REID@sakilacustomer.org",1,"2022-02-14","25","2022-05-25 05:42:37+03","2022-08-23 06:33:39+03","95.75","25","3.8300000000000000","C — Low value"
132,"ESTHER","CRAWFORD","ESTHER.CRAWFORD@sakilacustomer.org",1,"2022-02-14","28","2022-06-17 01:53:42+03","2022-08-23 18:30:55+03","95.72","28","3.4185714285714286","C — Low value"
542,"LONNIE","TIRADO","LONNIE.TIRADO@sakilacustomer.org",1,"2022-02-14","18","2022-05-26 12:06:49+03","2022-08-22 09:20:55+03","94.82","18","5.2677777777777778","C — Low value"
238,"NELLIE","GARRETT","NELLIE.GARRETT@sakilacustomer.org",1,"2022-02-14","21","2022-05-27 01:12:55+03","2022-08-23 03:05:00+03","94.79","21","4.5138095238095238","C — Low value"
68,"NICOLE","PETERSON","NICOLE.PETERSON@sakilacustomer.org",1,"2022-02-14","22","2022-06-17 00:04:34+03","2022-08-23 05:36:26+03","94.78","22","4.3081818181818182","C — Low value"
134,"EMMA","BOYD","EMMA.BOYD@sakilacustomer.org",1,"2022-02-14","23","2022-05-27 09:33:54+03","2022-08-23 21:42:46+03","94.77","23","4.1204347826086957","C — Low value"
153,"SUZANNE","NICHOLS","SUZANNE.NICHOLS@sakilacustomer.org",1,"2022-02-14","24","2022-06-18 05:33:58+03","2022-08-23 08:15:09+03","94.76","24","3.9483333333333333","C — Low value"
330,"SCOTT","SHELLEY","SCOTT.SHELLEY@sakilacustomer.org",1,"2022-02-14","25","2022-02-14 18:16:03+03","2022-08-19 04:40:11+03","94.75","25","3.7900000000000000","C — Low value"
142,"APRIL","BURNS","APRIL.BURNS@sakilacustomer.org",1,"2022-02-14","26","2022-02-14 18:16:03+03","2022-08-23 03:46:35+03","94.74","26","3.6438461538461538","C — Low value"
189,"LORETTA","CARPENTER","LORETTA.CARPENTER@sakilacustomer.org",1,"2022-02-14","22","2022-05-31 18:15:31+03","2022-08-23 23:04:51+03","93.78","22","4.2627272727272727","C — Low value"
81,"ANDREA","HENDERSON","ANDREA.HENDERSON@sakilacustomer.org",1,"2022-02-14","22","2022-05-26 22:01:09+03","2022-08-23 18:45:28+03","93.78","22","4.2627272727272727","C — Low value"
523,"HARVEY","GUAJARDO","HARVEY.GUAJARDO@sakilacustomer.org",1,"2022-02-14","22","2022-05-25 07:24:58+03","2022-08-22 11:41:09+03","93.78","22","4.2627272727272727","C — Low value"
415,"GLENN","PULLEN","GLENN.PULLEN@sakilacustomer.org",1,"2022-02-14","23","2022-05-28 23:38:39+03","2022-08-23 21:27:04+03","93.77","23","4.0769565217391304","C — Low value"
130,"CHARLOTTE","HUNTER","CHARLOTTE.HUNTER@sakilacustomer.org",1,"2022-02-14","24","2022-05-25 00:53:30+03","2022-08-23 15:29:08+03","93.76","24","3.9066666666666667","C — Low value"
229,"TAMARA","NGUYEN","TAMARA.NGUYEN@sakilacustomer.org",1,"2022-02-14","25","2022-02-14 18:16:03+03","2022-08-23 19:47:40+03","93.75","25","3.7500000000000000","C — Low value"
235,"JACKIE","LYNCH","JACKIE.LYNCH@sakilacustomer.org",1,"2022-02-14","25","2022-05-29 20:50:50+03","2022-08-22 11:33:08+03","93.75","25","3.7500000000000000","C — Low value"
377,"HOWARD","FORTNER","HOWARD.FORTNER@sakilacustomer.org",1,"2022-02-14","26","2022-06-19 05:07:32+03","2022-08-23 22:44:10+03","93.74","26","3.6053846153846154","C — Low value"
6,"JENNIFER","DAVIS","JENNIFER.DAVIS@sakilacustomer.org",1,"2022-02-14","28","2022-05-25 10:43:32+03","2022-08-23 08:41:32+03","93.72","28","3.3471428571428571","C — Low value"
301,"ROBERT","BAUGHMAN","ROBERT.BAUGHMAN@sakilacustomer.org",1,"2022-02-14","21","2022-05-25 05:41:50+03","2022-08-22 20:39:11+03","92.79","21","4.4185714285714286","C — Low value"
174,"YVONNE","WATKINS","YVONNE.WATKINS@sakilacustomer.org",1,"2022-02-14","21","2022-05-25 07:12:29+03","2022-08-23 22:06:23+03","92.79","21","4.4185714285714286","C — Low value"
8,"SUSAN","WILSON","SUSAN.WILSON@sakilacustomer.org",1,"2022-02-14","24","2022-05-30 05:43:54+03","2022-08-23 16:31:19+03","92.76","24","3.8650000000000000","C — Low value"
104,"RITA","GRAHAM","RITA.GRAHAM@sakilacustomer.org",1,"2022-02-14","24","2022-05-26 04:26:23+03","2022-08-22 17:52:57+03","92.76","24","3.8650000000000000","C — Low value"
188,"MELANIE","ARMSTRONG","MELANIE.ARMSTRONG@sakilacustomer.org",1,"2022-02-14","25","2022-02-14 18:16:03+03","2022-08-23 03:39:10+03","92.75","25","3.7100000000000000","C — Low value"
36,"KATHLEEN","ADAMS","KATHLEEN.ADAMS@sakilacustomer.org",1,"2022-02-14","27","2022-05-27 06:53:11+03","2022-08-23 10:42:40+03","92.73","27","3.4344444444444444","C — Low value"
151,"MEGAN","PALMER","MEGAN.PALMER@sakilacustomer.org",1,"2022-02-14","27","2022-05-26 04:26:49+03","2022-08-23 22:31:38+03","92.73","27","3.4344444444444444","C — Low value"
228,"ALLISON","STANLEY","ALLISON.STANLEY@sakilacustomer.org",1,"2022-02-14","27","2022-02-14 18:16:03+03","2022-08-20 02:35:30+03","92.73","27","3.4344444444444444","C — Low value"
212,"WILMA","RICHARDS","WILMA.RICHARDS@sakilacustomer.org",1,"2022-02-14","20","2022-06-15 15:17:01+03","2022-08-23 20:05:10+03","91.80","20","4.5900000000000000","C — Low value"
399,"DANNY","ISOM","DANNY.ISOM@sakilacustomer.org",1,"2022-02-14","21","2022-05-25 02:02:21+03","2022-08-23 03:25:30+03","91.79","21","4.3709523809523810","C — Low value"
222,"DELORES","HANSEN","DELORES.HANSEN@sakilacustomer.org",1,"2022-02-14","21","2022-05-25 01:05:21+03","2022-08-21 10:58:38+03","91.79","21","4.3709523809523810","C — Low value"
33,"ANNA","HILL","ANNA.HILL@sakilacustomer.org",1,"2022-02-14","21","2022-02-14 18:16:03+03","2022-08-22 14:28:01+03","91.79","21","4.3709523809523810","C — Low value"
18,"CAROL","GARCIA","CAROL.GARCIA@sakilacustomer.org",1,"2022-02-14","22","2022-05-25 08:44:53+03","2022-08-20 03:29:29+03","91.78","22","4.1718181818181818","C — Low value"
325,"TIMOTHY","BUNN","TIMOTHY.BUNN@sakilacustomer.org",1,"2022-02-14","22","2022-05-25 23:42:46+03","2022-08-22 10:27:27+03","91.78","22","4.1718181818181818","C — Low value"
93,"PHYLLIS","FOSTER","PHYLLIS.FOSTER@sakilacustomer.org",1,"2022-02-14","23","2022-05-25 21:07:40+03","2022-08-23 19:48:30+03","91.77","23","3.9900000000000000","C — Low value"
392,"SEAN","DOUGLASS","SEAN.DOUGLASS@sakilacustomer.org",1,"2022-02-14","23","2022-06-16 02:38:07+03","2022-08-21 13:51:10+03","91.77","23","3.9900000000000000","C — Low value"
382,"VICTOR","BARKLEY","VICTOR.BARKLEY@sakilacustomer.org",1,"2022-02-14","24","2022-05-27 08:32:30+03","2022-08-23 20:44:21+03","91.76","24","3.8233333333333333","C — Low value"
564,"BOB","PFEIFFER","BOB.PFEIFFER@sakilacustomer.org",1,"2022-02-14","24","2022-05-26 08:52:36+03","2022-08-22 12:22:00+03","91.76","24","3.8233333333333333","C — Low value"
99,"EMILY","DIAZ","EMILY.DIAZ@sakilacustomer.org",1,"2022-02-14","24","2022-02-14 18:16:03+03","2022-08-19 04:50:36+03","91.76","24","3.8233333333333333","C — Low value"
435,"RICKY","SHELBY","RICKY.SHELBY@sakilacustomer.org",1,"2022-02-14","25","2022-05-29 12:29:47+03","2022-08-22 15:19:25+03","91.75","25","3.6700000000000000","C — Low value"
463,"DARRELL","POWER","DARRELL.POWER@sakilacustomer.org",1,"2022-02-14","25","2022-05-28 10:53:02+03","2022-08-22 16:23:11+03","91.75","25","3.6700000000000000","C — Low value"
215,"JESSIE","BANKS","JESSIE.BANKS@sakilacustomer.org",1,"2022-02-14","26","2022-02-14 18:16:03+03","2022-08-23 17:37:31+03","91.74","26","3.5284615384615385","C — Low value"
208,"LUCY","WHEELER","LUCY.WHEELER@sakilacustomer.org",1,"2022-02-14","26","2022-02-14 18:16:03+03","2022-08-17 14:25:17+03","91.74","26","3.5284615384615385","C — Low value"
115,"WENDY","HARRISON","WENDY.HARRISON@sakilacustomer.org",1,"2022-02-14","30","2022-02-14 18:16:03+03","2022-08-23 02:57:12+03","91.70","30","3.0566666666666667","C — Low value"
552,"HUGH","WALDROP","HUGH.WALDROP@sakilacustomer.org",1,"2022-02-14","21","2022-05-26 05:44:10+03","2022-08-23 12:21:21+03","90.79","21","4.3233333333333333","C — Low value"
539,"MATHEW","BOLIN","MATHEW.BOLIN@sakilacustomer.org",1,"2022-02-14","22","2022-05-26 16:30:24+03","2022-08-22 23:24:19+03","90.78","22","4.1263636363636364","C — Low value"
184,"VIVIAN","RUIZ","VIVIAN.RUIZ@sakilacustomer.org",1,"2022-02-14","23","2022-05-26 08:55:58+03","2022-08-23 08:56:18+03","90.77","23","3.9465217391304348","C — Low value"
328,"JEFFREY","SPEAR","JEFFREY.SPEAR@sakilacustomer.org",1,"2022-02-14","23","2022-05-30 05:09:11+03","2022-08-23 18:17:09+03","90.77","23","3.9465217391304348","C — Low value"
501,"RUBEN","GEARY","RUBEN.GEARY@sakilacustomer.org",1,"2022-02-14","21","2022-05-28 02:34:11+03","2022-08-23 12:20:35+03","89.79","21","4.2757142857142857","C — Low value"
545,"JULIO","NOLAND","JULIO.NOLAND@sakilacustomer.org",1,"2022-02-14","21","2022-05-26 16:07:58+03","2022-08-23 22:41:09+03","89.79","21","4.2757142857142857","C — Low value"
143,"LESLIE","GORDON","LESLIE.GORDON@sakilacustomer.org",1,"2022-02-14","22","2022-05-26 12:14:09+03","2022-08-23 23:54:02+03","89.78","22","4.0809090909090909","C — Low value"
9,"MARGARET","MOORE","MARGARET.MOORE@sakilacustomer.org",1,"2022-02-14","23","2022-02-14 18:16:03+03","2022-08-21 15:53:59+03","89.77","23","3.9030434782608696","C — Low value"
233,"LILLIE","KIM","LILLIE.KIM@sakilacustomer.org",1,"2022-02-14","23","2022-06-17 12:58:53+03","2022-08-23 17:03:58+03","89.77","23","3.9030434782608696","C — Low value"
313,"DONALD","MAHON","DONALD.MAHON@sakilacustomer.org",1,"2022-02-14","23","2022-05-29 00:03:25+03","2022-08-23 07:24:29+03","89.77","23","3.9030434782608696","C — Low value"
34,"REBECCA","SCOTT","REBECCA.SCOTT@sakilacustomer.org",1,"2022-02-14","24","2022-06-17 06:29:58+03","2022-08-21 22:54:32+03","89.76","24","3.7400000000000000","C — Low value"
351,"JACK","FOUST","JACK.FOUST@sakilacustomer.org",1,"2022-02-14","24","2022-05-31 21:20:14+03","2022-08-23 15:01:43+03","89.76","24","3.7400000000000000","C — Low value"
419,"CHAD","CARBONE","CHAD.CARBONE@sakilacustomer.org",1,"2022-02-14","25","2022-05-25 11:18:52+03","2022-08-23 15:33:46+03","89.75","25","3.5900000000000000","C — Low value"
384,"ERNEST","STEPP","ERNEST.STEPP@sakilacustomer.org",1,"2022-02-14","25","2022-05-25 19:30:42+03","2022-08-22 22:20:04+03","89.75","25","3.5900000000000000","C — Low value"
450,"JAY","ROBB","JAY.ROBB@sakilacustomer.org",1,"2022-02-14","26","2022-02-14 18:16:03+03","2022-08-23 01:54:36+03","89.74","26","3.4515384615384615","C — Low value"
357,"KEITH","RICO","KEITH.RICO@sakilacustomer.org",1,"2022-02-14","26","2022-05-26 01:49:56+03","2022-08-23 18:22:20+03","89.74","26","3.4515384615384615","C — Low value"
483,"VERNON","CHAPA","VERNON.CHAPA@sakilacustomer.org",1,"2022-02-14","18","2022-05-29 10:36:30+03","2022-08-19 05:10:21+03","88.82","18","4.9344444444444444","C — Low value"
203,"TARA","RYAN","TARA.RYAN@sakilacustomer.org",1,"2022-02-14","20","2022-05-27 01:09:41+03","2022-08-23 22:27:34+03","88.80","20","4.4400000000000000","C — Low value"
496,"TYLER","WREN","TYLER.WREN@sakilacustomer.org",1,"2022-02-14","21","2022-02-14 18:16:03+03","2022-08-23 14:36:05+03","88.79","21","4.2280952380952381","C — Low value"
440,"BERNARD","COLBY","BERNARD.COLBY@sakilacustomer.org",1,"2022-02-14","22","2022-02-14 18:16:03+03","2022-08-23 20:15:06+03","88.78","22","4.0354545454545455","C — Low value"
534,"CHRISTIAN","JUNG","CHRISTIAN.JUNG@sakilacustomer.org",0,"2022-02-14","24","2022-02-14 18:16:03+03","2022-08-22 03:15:51+03","88.76","24","3.6983333333333333","C — Low value"
369,"FRED","WHEAT","FRED.WHEAT@sakilacustomer.org",1,"2022-02-14","25","2022-02-14 18:16:03+03","2022-08-21 22:28:26+03","88.75","25","3.5500000000000000","C — Low value"
278,"BILLIE","HORTON","BILLIE.HORTON@sakilacustomer.org",1,"2022-02-14","26","2022-05-31 14:15:57+03","2022-08-23 23:30:45+03","88.74","26","3.4130769230769231","C — Low value"
194,"KRISTEN","CHAVEZ","KRISTEN.CHAVEZ@sakilacustomer.org",1,"2022-02-14","18","2022-05-27 05:03:07+03","2022-08-23 20:43:22+03","87.82","18","4.8788888888888889","C — Low value"
524,"JARED","ELY","JARED.ELY@sakilacustomer.org",1,"2022-02-14","19","2022-05-25 21:31:18+03","2022-08-22 18:33:39+03","87.81","19","4.6215789473684211","C — Low value"
88,"BONNIE","HUGHES","BONNIE.HUGHES@sakilacustomer.org",1,"2022-02-14","21","2022-05-25 06:36:26+03","2022-08-23 19:13:01+03","87.79","21","4.1804761904761905","C — Low value"
226,"MAUREEN","LITTLE","MAUREEN.LITTLE@sakilacustomer.org",1,"2022-02-14","21","2022-06-21 18:58:50+03","2022-08-24 00:06:15+03","87.79","21","4.1804761904761905","C — Low value"
85,"ANNE","POWELL","ANNE.POWELL@sakilacustomer.org",1,"2022-02-14","23","2022-05-29 02:54:53+03","2022-08-20 12:25:12+03","87.77","23","3.8160869565217391","C — Low value"
455,"JON","WILES","JON.WILES@sakilacustomer.org",1,"2022-02-14","24","2022-05-25 21:13:25+03","2022-08-23 04:25:09+03","87.76","24","3.6566666666666667","C — Low value"
227,"COLLEEN","BURTON","COLLEEN.BURTON@sakilacustomer.org",1,"2022-02-14","24","2022-02-14 18:16:03+03","2022-08-23 22:07:08+03","87.76","24","3.6566666666666667","C — Low value"
478,"LEWIS","LYMAN","LEWIS.LYMAN@sakilacustomer.org",1,"2022-02-14","19","2022-06-16 16:08:44+03","2022-08-23 13:22:09+03","86.81","19","4.5689473684210526","C — Low value"
195,"VANESSA","SIMS","VANESSA.SIMS@sakilacustomer.org",1,"2022-02-14","19","2022-07-07 15:01:35+03","2022-08-24 00:19:33+03","86.81","19","4.5689473684210526","C — Low value"
165,"LORRAINE","STEPHENS","LORRAINE.STEPHENS@sakilacustomer.org",1,"2022-02-14","21","2022-05-27 05:42:52+03","2022-08-23 17:23:50+03","86.79","21","4.1328571428571429","C — Low value"
283,"FELICIA","SUTTON","FELICIA.SUTTON@sakilacustomer.org",1,"2022-02-14","28","2022-06-16 18:56:00+03","2022-08-23 17:29:41+03","86.72","28","3.0971428571428571","C — Low value"
567,"ALFREDO","MCADAMS","ALFREDO.MCADAMS@sakilacustomer.org",1,"2022-02-14","20","2022-06-19 14:58:53+03","2022-08-23 08:18:43+03","85.80","20","4.2900000000000000","C — Low value"
412,"ALLEN","BUTTERFIELD","ALLEN.BUTTERFIELD@sakilacustomer.org",1,"2022-02-14","21","2022-02-14 18:16:03+03","2022-08-23 15:41:05+03","85.79","21","4.0852380952380952","C — Low value"
315,"KENNETH","GOODEN","KENNETH.GOODEN@sakilacustomer.org",0,"2022-02-14","17","2022-02-14 18:16:03+03","2022-08-23 04:45:21+03","84.83","17","4.9900000000000000","C — Low value"
394,"CHRIS","BROTHERS","CHRIS.BROTHERS@sakilacustomer.org",1,"2022-02-14","22","2022-02-14 18:16:03+03","2022-08-21 19:56:06+03","84.78","22","3.8536363636363636","C — Low value"
79,"RACHEL","BARNES","RACHEL.BARNES@sakilacustomer.org",1,"2022-02-14","22","2022-05-30 02:28:41+03","2022-08-21 05:14:27+03","84.78","22","3.8536363636363636","C — Low value"
62,"JOAN","COOPER","JOAN.COOPER@sakilacustomer.org",1,"2022-02-14","23","2022-05-30 08:54:28+03","2022-08-23 08:11:52+03","84.77","23","3.6856521739130435","C — Low value"
185,"ROBERTA","HARPER","ROBERTA.HARPER@sakilacustomer.org",1,"2022-02-14","23","2022-05-25 03:48:41+03","2022-08-21 16:51:35+03","84.77","23","3.6856521739130435","C — Low value"
140,"EVA","RAMOS","EVA.RAMOS@sakilacustomer.org",1,"2022-02-14","18","2022-06-16 06:51:18+03","2022-08-23 17:47:02+03","83.82","18","4.6566666666666667","C — Low value"
599,"AUSTIN","CINTRON","AUSTIN.CINTRON@sakilacustomer.org",1,"2022-02-14","19","2022-05-31 03:18:56+03","2022-08-23 13:25:00+03","83.81","19","4.4110526315789474","C — Low value"
556,"ARMANDO","GRUBER","ARMANDO.GRUBER@sakilacustomer.org",1,"2022-02-14","21","2022-05-26 07:29:49+03","2022-08-23 07:24:09+03","83.79","21","3.9900000000000000","C — Low value"
152,"ALICIA","MILLS","ALICIA.MILLS@sakilacustomer.org",1,"2022-02-14","21","2022-02-14 18:16:03+03","2022-08-21 21:51:30+03","83.79","21","3.9900000000000000","C — Low value"
598,"WADE","DELVALLE","WADE.DELVALLE@sakilacustomer.org",1,"2022-02-14","22","2022-06-20 12:10:29+03","2022-08-23 02:44:15+03","83.78","22","3.8081818181818182","C — Low value"
118,"KIM","CRUZ","KIM.CRUZ@sakilacustomer.org",1,"2022-02-14","21","2022-05-27 07:39:03+03","2022-08-23 13:33:25+03","82.79","21","3.9423809523809524","C — Low value"
543,"LANCE","PEMBERTON","LANCE.PEMBERTON@sakilacustomer.org",1,"2022-02-14","22","2022-05-26 15:06:05+03","2022-08-23 15:46:27+03","82.78","22","3.7627272727272727","C — Low value"
243,"LYDIA","BURKE","LYDIA.BURKE@sakilacustomer.org",1,"2022-02-14","24","2022-05-26 07:47:12+03","2022-08-21 23:02:55+03","82.76","24","3.4483333333333333","C — Low value"
4,"BARBARA","JONES","BARBARA.JONES@sakilacustomer.org",1,"2022-02-14","22","2022-06-15 11:31:28+03","2022-08-23 09:43:00+03","81.78","22","3.7172727272727273","C — Low value"
527,"CORY","MEEHAN","CORY.MEEHAN@sakilacustomer.org",1,"2022-02-14","24","2022-02-14 18:16:03+03","2022-08-23 06:33:23+03","81.76","24","3.4066666666666667","C — Low value"
223,"MELINDA","FERNANDEZ","MELINDA.FERNANDEZ@sakilacustomer.org",1,"2022-02-14","17","2022-05-28 05:57:28+03","2022-08-23 10:52:50+03","80.83","17","4.7547058823529412","C — Low value"
205,"EILEEN","CARR","EILEEN.CARR@sakilacustomer.org",1,"2022-02-14","18","2022-06-15 06:49:08+03","2022-08-23 01:54:14+03","80.82","18","4.4900000000000000","C — Low value"
70,"CHRISTINA","RAMIREZ","CHRISTINA.RAMIREZ@sakilacustomer.org",1,"2022-02-14","18","2022-05-31 08:24:44+03","2022-08-23 09:06:38+03","80.82","18","4.4900000000000000","C — Low value"
358,"SAMUEL","MARLOW","SAMUEL.MARLOW@sakilacustomer.org",1,"2022-02-14","21","2022-05-30 04:10:32+03","2022-08-20 22:16:35+03","80.79","21","3.8471428571428571","C — Low value"
521,"ROLAND","SOUTH","ROLAND.SOUTH@sakilacustomer.org",1,"2022-02-14","23","2022-02-14 18:16:03+03","2022-08-22 22:32:39+03","80.77","23","3.5117391304347826","C — Low value"
288,"BOBBIE","CRAIG","BOBBIE.CRAIG@sakilacustomer.org",1,"2022-02-14","24","2022-05-25 17:54:16+03","2022-08-22 14:41:33+03","80.76","24","3.3650000000000000","C — Low value"
411,"NORMAN","CURRIER","NORMAN.CURRIER@sakilacustomer.org",1,"2022-02-14","26","2022-02-14 18:16:03+03","2022-08-23 20:43:11+03","80.74","26","3.1053846153846154","C — Low value"
548,"ALLAN","CORNISH","ALLAN.CORNISH@sakilacustomer.org",1,"2022-02-14","19","2022-02-14 18:16:03+03","2022-08-21 23:52:32+03","79.81","19","4.2005263157894737","C — Low value"
402,"LUIS","YANEZ","LUIS.YANEZ@sakilacustomer.org",1,"2022-02-14","20","2022-05-29 19:35:50+03","2022-08-23 02:11:52+03","79.80","20","3.9900000000000000","C — Low value"
94,"NORMA","GONZALES","NORMA.GONZALES@sakilacustomer.org",1,"2022-02-14","21","2022-02-14 18:16:03+03","2022-08-23 12:00:24+03","79.79","21","3.7995238095238095","C — Low value"
420,"JACOB","LANCE","JACOB.LANCE@sakilacustomer.org",1,"2022-02-14","21","2022-05-29 11:13:08+03","2022-08-23 08:21:20+03","79.79","21","3.7995238095238095","C — Low value"
